chromosome	start	end	width	peak.location	chip	peak.location.new	target.ensembl.id	target.gene.name	distance.to.gene	Huvec.cFos	Huvec.cFos.ChIP	Huvec.cJun	Huvec.cJun.ChIP	HUVEC_p65_TNF30.all	HUVEC_p65_TNF30.all.ChIP	HUVEC_p65_TNF30.with	HUVEC_p65_TNF30.with.ChIP	HUVEC_p65_TNF30.without	HUVEC_p65_TNF30.without.ChIP	hikackedEnhancers_hg18	hikackedEnhancers_hg18.ChIP
chr13	74952929	74954421	1493	74953990	43	74953990	ENSG00000136111	TBC1D4	261	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	35818152	35818942	791	35818565	42	35818565	ENSG00000120664	RP11-251J8.3	4	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	41948224	41948727	504	41948493	42	41948493	ENSG00000120659	TNFSF11	86379	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	44863130	44863752	623	44863428	42	44863428	ENSG00000219795	XXyac-R12DG2.3	-26	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	75107425	75108939	1515	75108162	42	75108162	ENSG00000136153	LMO7	-15591	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	94417733	94418858	1126	94418012	42	94418012	ENSG00000216894	RP11-477B16.2	-206742	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	41520577	41521700	1124	41521365	42	41521365	ENSG00000102780	DGKH	-476	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	22938357	22938970	614	22938614	41	22938614	ENSG00000151835	SACS	-54962	TRUE	43	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	26896497	26897352	856	26896796	41	26896796	ENSG00000122034	GTF3A	-96	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	94161104	94162670	1567	94161778	41	94161778	ENSG00000125285	SOX21	733	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	107317116	107318351	1236	107317685	41	107317685	ENSG00000204442	FAM155A	-601	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	19073719	19074734	1016	19074402	40	19074402	ENSG00000196199	MPHOSPH8	31478	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	25522491	25524346	1856	25522923	40	25522923	ENSG00000180730	TMEM46	275	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	51631293	51631850	558	51631549	40	51631549	ENSG00000136098	NEK3	448	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	51927410	51928153	744	51927798	40	51927798	ENSG00000136108	CKAP2	-302	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	71337338	71338297	960	71337921	40	71337921	ENSG00000165659	DACH1	1410	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	113286637	113287959	1323	113287700	40	113287700	ENSG00000198176	TFDP1	-643	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	114018257	114019042	786	114018596	40	114018596	ENSG00000130177	CDC16	-132	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	20930665	20931817	1153	20931427	40	20931427	ENSG00000180776	ZDHHC20	82	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	47775702	47776557	856	47776121	40	47776121	ENSG00000139687	RB1	-237	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	51922064	51923062	999	51922457	40	51922457	ENSG00000136100	VPS36	307	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	24843804	24844868	1065	24844317	39	24844317	ENSG00000132932	ATP8A2	-108	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	32822033	32822908	876	32822342	39	32822342	ENSG00000133121	STARD13	-64450	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	48447716	48449035	1320	48447989	39	48447989	ENSG00000102531	FNDC3A	60	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	71338372	71339001	630	71338627	39	71338627	ENSG00000165659	DACH1	704	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	95127015	95128014	1000	95127680	39	95127680	ENSG00000102580	DNAJC3	-286	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	102223499	102224376	878	102224177	39	102224177	ENSG00000151287	C13orf27	-34	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	36291136	36292028	893	36291555	38	36291555	ENSG00000133111	RFXAP	-216	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	41432623	41433554	932	41433061	38	41433061	ENSG00000102763	KIAA0564	160	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	109588467	109589057	591	109588831	38	109588831	ENSG00000222584	SRP_euk_arch	-40332	TRUE	84	TRUE	33	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	21142998	21143536	539	21143205	37	21143205	ENSG00000102678	FGF9	10	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	25725976	25727092	1117	25726421	37	25726421	ENSG00000132964	CDK8	335	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	35602915	35603573	659	35603313	37	35603313	ENSG00000133083	DCAMKL1	130	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	40929098	40930745	1648	40929616	37	40929616	ENSG00000102760	C13orf15	-74	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	44812717	44813673	957	44813039	37	44813039	ENSG00000133112	TPT1	308	TRUE	28	TRUE	23	TRUE	25	TRUE	25	TRUE	21	FALSE	NA
chr13	99346129	99346944	816	99346325	37	99346325	ENSG00000210405	AL137139.9-2	35814	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	99538994	99539779	786	99539446	37	99539446	ENSG00000175198	PCCA	-108	TRUE	25	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	110163697	110165251	1555	110164299	37	110164299	ENSG00000153487	ING1	-977	FALSE	NA	FALSE	NA	TRUE	22	FALSE	NA	TRUE	22	TRUE	161
chr13	19632721	19634134	1414	19633620	36	19633620	ENSG00000121743	GJA3	-437	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	29321861	29322760	900	29322266	36	29322266	ENSG00000122042	UBL3	449	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	28004290	28005329	1040	28004552	35	28004552	ENSG00000102755	FLT1	-37287	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	70
chr13	29894343	29894799	457	29894518	35	29894518	ENSG00000169697	RP11-223E19.1	5610	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	98536191	98538114	1924	98536834	35	98536834	ENSG00000088387	DOCK9	-173	FALSE	NA	FALSE	NA	TRUE	21	TRUE	21	FALSE	NA	TRUE	59
chr13	99419815	99421824	2010	99421586	35	99421586	ENSG00000139800	ZIC5	593	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	110011461	110012487	1027	110012059	35	110012059	ENSG00000139832	RAB20	22	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	112289740	112291050	1311	112290319	35	112290319	ENSG00000126216	TUBGCP3	163	TRUE	48	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	40783116	40784154	1039	40783801	35	40783801	ENSG00000172766	NARG1L	-385	FALSE	NA	TRUE	29	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	50381588	50382818	1231	50382301	35	50382301	ENSG00000136104	RNASEH2B	-486	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	96883995	96885193	1199	96884495	34	96884495	ENSG00000125249	RAP2A	-20	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	104880397	104880777	381	104880564	34	104880564	ENSG00000182346	DAOA	35801	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	76464013	76464702	690	76464264	34	76464264	ENSG00000102805	CLN5	-1468	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	27610655	27611531	877	27610842	33	27610842	ENSG00000152520	PAN3	172	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	28190576	28191229	654	28190967	33	28190967	ENSG00000139508	SLC46A3	144	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	39074953	39075627	675	39075263	33	39075263	ENSG00000183722	LHFP	93	FALSE	NA	FALSE	NA	TRUE	29	TRUE	29	FALSE	NA	TRUE	50
chr13	76798248	76799324	1077	76798913	33	76798913	ENSG00000005810	MYCBP2	265	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	99418464	99419210	747	99418708	33	99418708	ENSG00000139800	ZIC5	3471	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	107668648	107669356	709	107669159	33	107669159	ENSG00000139826	ABHD13	-395	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	113096180	113096719	540	113096355	33	113096355	ENSG00000139835	GRTP1	-29891	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	94051970	94052623	654	94052208	33	94052208	ENSG00000152749	GPR180	-103	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	105983460	105983831	372	105983625	33	105983625	ENSG00000125266	EFNB2	1713	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	29779271	29780050	780	29779606	32	29779606	ENSG00000102781	KATNAL1	-22	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	29880550	29880943	394	29880768	32	29880768	ENSG00000169697	RP11-223E19.1	19360	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	48692113	48693433	1321	48693111	32	48693111	ENSG00000102539	MLNR	-636	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	49468331	49469138	808	49468810	32	49468810	ENSG00000204977	TRIM13	334	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	51056386	51057342	957	51056762	32	51056762	ENSG00000139668	WDFY2	-277	FALSE	NA	FALSE	NA	TRUE	26	FALSE	NA	TRUE	26	TRUE	36
chr13	66702409	66703537	1129	66702816	32	66702816	ENSG00000184226	PCDH9	-238	TRUE	25	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	112856175	112856842	668	112856708	32	112856708	ENSG00000126231	PROZ	4261	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	23050804	23052249	1446	23052075	32	23052075	ENSG00000127863	TNFRSF19	-9352	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	19250839	19252499	1661	19252246	31	19252246	ENSG00000121390	PSPC1	2837	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	19335102	19337058	1957	19335401	31	19335401	ENSG00000132950	ZMYM5	372	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	26742296	26743481	1186	26742957	31	26742957	ENSG00000122035	RASL11A	-493	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	27264581	27265279	699	27264881	31	27264881	ENSG00000169840	GSH1	-101	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	27425833	27426335	503	27426162	31	27426162	ENSG00000180389	ATP5EP2	-8768	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	27572121	27573098	978	27572316	31	27572316	ENSG00000122025	FLT3	413	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	32059168	32059537	370	32059353	31	32059353	ENSG00000083642	PDS5B	-789	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	94163052	94163953	902	94163319	31	94163319	ENSG00000125285	SOX21	-808	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	20648270	20648719	450	20648465	31	20648465	ENSG00000173141	MRP63	-93	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	41743846	41744783	938	41744307	30	41744307	ENSG00000023516	AKAP11	-18	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	110564848	110566503	1656	110565699	30	110565699	ENSG00000102606	ARHGEF7	84	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr13	43257875	43259638	1764	43259440	30	43259440	ENSG00000120658	ENOX1	-396	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	34942713	34943875	1163	34943214	76	34943214	ENSG00000100906	NFKBIA	489	FALSE	NA	FALSE	NA	TRUE	112	TRUE	112	FALSE	NA	TRUE	165
chr14	103098202	103099301	1100	103098869	72	103098869	ENSG00000166170	BAG5	35	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	88952716	88953980	1265	88953523	69	88953523	ENSG00000053254	FOXN3	-316	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	23968765	23969402	638	23969185	69	23969185	ENSG00000100441	KIAA0323	-204	TRUE	39	FALSE	NA	TRUE	23	TRUE	23	FALSE	NA	TRUE	134
chr14	92720250	92721524	1275	92721279	68	92721279	ENSG00000153485	C14orf109	-197	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	94692742	94694053	1312	94693477	66	94693477	ENSG00000100697	DICER1	35	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	50366581	50368019	1439	50367528	65	50367528	ENSG00000100503	NIN	69	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	54101485	54104050	2566	54102692	65	54102692	ENSG00000020577	SAMD4A	1695	FALSE	NA	FALSE	NA	TRUE	33	TRUE	33	FALSE	NA	TRUE	116
chr14	95070981	95071720	740	95071193	65	95071193	ENSG00000182512	GLRX5	-117	FALSE	NA	FALSE	NA	TRUE	33	TRUE	33	FALSE	NA	TRUE	30
chr14	104837536	104839485	1950	104838225	65	104838225	ENSG00000185024	BRF1	149	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	105027272	105029320	2049	105028007	65	105028007	ENSG00000185347	C14orf80	-770	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	104557746	104558968	1223	104558377	65	104558377	ENSG00000170779	CDCA4	161	FALSE	NA	FALSE	NA	TRUE	25	TRUE	25	FALSE	NA	TRUE	60
chr14	104514958	104516489	1532	104515732	64	104515732	ENSG00000185567	AHNAK2	7	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	102127778	102129965	2188	102128887	63	102128887	ENSG00000089902	RCOR1	99	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	63389049	63390462	1414	63390182	62	63390182	ENSG00000054654	SYNE2	-746	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	70443581	70445189	1609	70443949	62	70443949	ENSG00000100731	PCNX	-74	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	34412783	34414293	1511	34413937	61	34413937	ENSG00000198604	BAZ1A	667	TRUE	24	FALSE	NA	TRUE	52	TRUE	52	FALSE	NA	FALSE	NA
chr14	52089116	52090339	1224	52089660	61	52089660	ENSG00000180998	GPR137C	-44	FALSE	NA	TRUE	40	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	38970412	38972026	1615	38970986	60	38970986	ENSG00000165355	FBXO33	385	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	73294973	73297010	2038	73296133	60	73296133	ENSG00000156030	C14orf43	27516	TRUE	36	TRUE	32	TRUE	91	TRUE	91	FALSE	NA	TRUE	253
chr14	92868345	92869368	1024	92868766	60	92868766	ENSG00000011114	BTBD7	372	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	99841769	99843524	1756	99842466	60	99842466	ENSG00000197119	SLC25A29	147	FALSE	NA	FALSE	NA	TRUE	20	TRUE	20	FALSE	NA	TRUE	37
chr14	29465877	29467150	1274	29466429	58	29466429	ENSG00000184304	PRKD1	270	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	73323239	73324083	845	73323457	58	73323457	ENSG00000156030	C14orf43	192	FALSE	NA	FALSE	NA	TRUE	25	TRUE	25	FALSE	NA	TRUE	194
chr14	104935431	104936549	1119	104935637	58	104935637	ENSG00000182979	MTA1	21565	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	49229368	49230111	744	49229877	58	49229877	ENSG00000197776	KLHDC1	-267	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	57932195	57933045	851	57932647	57	57932647	ENSG00000196860	TOMM20L	-261	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	101622538	101624279	1742	101622777	57	101622777	ENSG00000222181	SRP_euk_arch	-9214	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	99219597	99220903	1307	99220585	57	99220585	ENSG00000036530	CYP46A1	-178	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	101855727	101856313	587	101855990	56	101855990	ENSG00000022976	ZNF839	-141	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	50068370	50069375	1006	50068976	56	50068976	ENSG00000012983	MAP4K5	150	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	76562573	76565124	2552	76564660	56	76564660	ENSG00000119669	C14orf4	-772	TRUE	24	TRUE	29	TRUE	51	FALSE	NA	TRUE	51	TRUE	135
chr14	49429174	49430259	1086	49429884	55	49429884	ENSG00000165527	ARF6	-398	FALSE	NA	FALSE	NA	TRUE	20	FALSE	NA	TRUE	20	FALSE	NA
chr14	58174000	58175158	1159	58174673	55	58174673	ENSG00000165617	DACT1	-4118	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	54807738	54808636	899	54808036	54	54808036	ENSG00000178974	FBXO34	-204	TRUE	24	TRUE	29	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	64001633	64002313	681	64001982	54	64001982	ENSG00000179841	AKAP5	2274	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	74491688	74492566	879	74492192	54	74492192	ENSG00000119630	PGF	28	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	104402086	104403565	1480	104403068	54	104403068	ENSG00000099814	KIAA0284	12214	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	104648432	104650718	2287	104650265	54	104650265	ENSG00000183484	GPR132	-47466	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	55654431	55656166	1736	55654993	54	55654993	ENSG00000139946	PELI2	-147	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	53489859	53490546	688	53490110	53	53490110	ENSG00000125378	BMP4	3169	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	101898912	101899684	773	101899207	53	101899207	ENSG00000196663	TECPR2	-176	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	102592604	102594376	1773	102593338	53	102593338	ENSG00000198752	CDC42BPB	214	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	33598934	33599539	606	33599163	52	33599163	ENSG00000129521	EGLN3	-109128	TRUE	54	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	36736692	36737097	406	36736884	52	36736884	ENSG00000151338	MIPOL1	23	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	53977253	53978073	821	53977594	52	53977594	ENSG00000100528	CNIH	304	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	74418099	74418913	815	74418569	52	74418569	ENSG00000119689	DLSTP	-197	TRUE	20	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	102045105	102046520	1416	102045525	52	102045525	ENSG00000156381	ANKRD9	356	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	104332161	104332931	771	104332626	52	104332626	ENSG00000142208	AKT1	499	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	104718168	104719037	870	104718477	52	104718477	ENSG00000183828	NUDT14	209	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	85069296	85070244	949	85069926	52	85069926	ENSG00000185070	FLRT2	-3685	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	22860344	22861183	840	22860531	52	22860531	ENSG00000100836	PABPN1	-1194	FALSE	NA	FALSE	NA	TRUE	24	TRUE	24	FALSE	NA	TRUE	73
chr14	54438386	54439582	1197	54439110	51	54439110	ENSG00000131979	GCH1	182	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	59785130	59786712	1583	59786089	51	59786089	ENSG00000100614	PPM1A	-3866	TRUE	22	TRUE	59	TRUE	22	FALSE	NA	TRUE	22	TRUE	96
chr14	64039641	64041910	2270	64041530	51	64041530	ENSG00000089775	ZBTB25	-475	TRUE	39	FALSE	NA	TRUE	21	TRUE	21	FALSE	NA	TRUE	156
chr14	104630328	104631744	1417	104630897	51	104630897	ENSG00000183484	GPR132	-28098	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	69147681	69148808	1128	69148384	51	69148384	ENSG00000100647	KIAA0247	-318	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	92049334	92050740	1407	92049729	51	92049729	ENSG00000100599	RIN3	149	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	68689251	68690309	1059	68689781	50	68689781	ENSG00000139990	WDR22	-279	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	69263073	69263591	519	69263356	50	69263356	ENSG00000100650	SFRS5	40226	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	99774035	99776818	2784	99774673	50	99774673	ENSG00000100811	YY1	182	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	102052251	102053818	1568	102053314	50	102053314	ENSG00000156381	ANKRD9	-7433	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	104785493	104786782	1290	104786131	50	104786131	ENSG00000184887	BTBD6	-78	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	76297293	76298471	1179	76297637	50	76297637	ENSG00000071246	VASH1	648	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	77152236	77152946	711	77152527	50	77152527	ENSG00000100596	SPTLC2	336	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	87528717	87529514	798	87529079	50	87529079	ENSG00000054983	GALC	581	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	88328297	88329336	1040	88329013	49	88329013	ENSG00000165521	EML5	-103	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	91045383	91047164	1782	91045919	49	91045919	ENSG00000100796	SMEK1	478	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	99138991	99141751	2761	99139466	49	99139466	ENSG00000205476	CCDC85C	583	FALSE	NA	FALSE	NA	TRUE	21	FALSE	NA	TRUE	21	FALSE	NA
chr14	89491832	89492509	678	89492193	49	89492193	ENSG00000042088	TDP1	-194	TRUE	49	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	101500394	101501649	1256	101501212	49	101501212	ENSG00000197102	DYNC1H1	-478	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr14	103164293	103166246	1954	103165372	49	103165372	ENSG00000126214	KLC1	-94	FALSE	NA	TRUE	28	TRUE	22	TRUE	31	TRUE	22	TRUE	68
chr14	63263816	63264787	972	63264153	48	63264153	ENSG00000126821	SGPP1	356	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
